0.0204552;5;0;20;0;3
0.0204552;5;0;0;0;1.5
0.0204552;5;0;0;0;4.5
0.0204552;5;0;0;0;3
0.0204552;5;0;-40;0;1.5
0.0204552;5;0;-40;0;4.5
0.0204552;5;0;-40;0;3
0.0204552;5;0;-20;0;1.5
0.0204552;5;0;-20;0;4.5
0.0204552;5;0;-20;0;3
0.0204552;15;0;20;0;1.5
0.0204552;15;0;20;0;4.5
0.0204552;15;0;20;0;3
0.0204552;15;0;0;0;1.5
0.0204552;15;0;0;0;4.5
0.0204552;15;0;0;0;3
0.0204552;15;0;-40;0;1.5
0.0204552;15;0;-40;0;4.5
0.0204552;15;0;-40;0;3
0.0204552;15;0;-20;0;1.5
0.0204552;15;0;-20;0;4.5
0.0204552;15;0;-20;0;3
0.0204552;20;0;20;0;1.5
0.0204552;20;0;20;0;4.5
0.0204552;20;0;20;0;3
0.0204552;20;0;0;0;1.5
0.0204552;20;0;0;0;4.5
0.0204552;20;0;0;0;3
0.0204552;20;0;-40;0;1.5
0.0204552;20;0;-40;0;4.5
0.0204552;20;0;-40;0;3
0.0204552;20;0;-20;0;1.5
0.0204552;20;0;-20;0;4.5
0.0204552;20;0;-20;0;3
0.0204552;25;0;20;0;1.5
0.0204552;25;0;20;0;4.5
0.0204552;25;0;20;0;3
0.0204552;25;0;0;0;1.5
0.0204552;25;0;0;0;4.5
0.0204552;25;0;0;0;3
0.0204552;25;0;-40;0;1.5
0.0204552;25;0;-40;0;4.5
0.0204552;25;0;-40;0;3
0.0204552;25;0;-20;0;1.5
0.0204552;25;0;-20;0;4.5
0.0204552;25;0;-20;0;3
0.0498985;10;0;20;0;1.5
0.0498985;10;0;20;0;4.5
0.0498985;10;0;20;0;3
0.0498985;10;0;0;0;1.5
0.0498985;10;0;0;0;4.5
0.0498985;10;0;0;0;3
0.0498985;10;0;-40;0;1.5
0.0498985;10;0;-40;0;4.5
0.0498985;10;0;-40;0;3
0.0498985;10;0;-20;0;1.5
0.0498985;10;0;-20;0;4.5
0.0498985;10;0;-20;0;3
0.0498985;30;0;20;0;1.5
0.0498985;30;0;20;0;4.5
0.0498985;30;0;20;0;3
0.0498985;30;0;0;0;1.5
0.0498985;30;0;0;0;4.5
0.0498985;30;0;0;0;3
0.0498985;30;0;-40;0;1.5
0.0498985;30;0;-40;0;4.5
0.0498985;30;0;-40;0;3
0.0498985;30;0;-20;0;1.5
0.0498985;30;0;-20;0;4.5
0.0498985;30;0;-20;0;3
0.0498985;5;0;20;0;1.5
0.0498985;5;0;20;0;4.5
0.0498985;5;0;20;0;3
0.0498985;5;0;0;0;1.5
0.0498985;5;0;0;0;4.5
0.0498985;5;0;0;0;3
0.0498985;5;0;-40;0;1.5
0.0498985;5;0;-40;0;4.5
0.0498985;5;0;-40;0;3
0.0498985;5;0;-20;0;1.5
0.0498985;5;0;-20;0;4.5
0.0498985;5;0;-20;0;3
0.0498985;15;0;20;0;1.5
0.0498985;15;0;20;0;4.5
0.0498985;15;0;20;0;3
0.0498985;15;0;0;0;1.5
0.0498985;15;0;0;0;4.5
0.0498985;15;0;0;0;3
0.0498985;15;0;-40;0;1.5
0.0498985;15;0;-40;0;4.5
0.0498985;15;0;-40;0;3
0.0498985;15;0;-20;0;1.5
0.0498985;15;0;-20;0;4.5
0.0498985;15;0;-20;0;3
0.0498985;20;0;20;0;1.5
0.0498985;20;0;20;0;4.5
0.0498985;20;0;20;0;3
0.0498985;20;0;0;0;1.5
0.0498985;20;0;0;0;4.5
0.0498985;20;0;0;0;3
0.0498985;20;0;-40;0;1.5
0.0498985;20;0;-40;0;4.5
0.0498985;20;0;-40;0;3
0.0498985;20;0;-20;0;1.5
0.0498985;20;0;-20;0;4.5
0.0498985;20;0;-20;0;3
0.0498985;25;0;20;0;1.5
0.0498985;25;0;20;0;4.5
0.0498985;25;0;20;0;3
0.0498985;25;0;0;0;1.5
0.0498985;25;0;0;0;4.5
0.0498985;25;0;0;0;3
0.0498985;25;0;-40;0;1.5
0.0498985;25;0;-40;0;4.5
0.0498985;25;0;-40;0;3
0.0498985;25;0;-20;0;1.5
0.0498985;25;0;-20;0;4.5
0.0498985;25;0;-20;0;3
0.204384;10;0;20;0;1.5
0.204384;10;0;20;0;4.5
0.204384;10;0;20;0;3
0.204384;10;0;0;0;1.5
0.204384;10;0;0;0;4.5
0.204384;10;0;0;0;3
0.204384;10;0;-40;0;1.5
0.204384;10;0;-40;0;4.5
0.204384;10;0;-40;0;3
0.204384;10;0;-20;0;1.5
0.204384;10;0;-20;0;4.5
0.204384;10;0;-20;0;3
0.204384;30;0;20;0;1.5
0.204384;30;0;20;0;4.5
0.204384;30;0;20;0;3
0.204384;30;0;0;0;1.5
0.204384;30;0;0;0;4.5
0.204384;30;0;0;0;3
0.204384;30;0;-40;0;1.5
0.204384;30;0;-40;0;4.5
0.204384;30;0;-40;0;3
0.204384;30;0;-20;0;1.5
0.204384;30;0;-20;0;4.5
0.204384;30;0;-20;0;3
0.204384;5;0;20;0;1.5
0.204384;5;0;20;0;4.5
0.204384;5;0;20;0;3
0.204384;5;0;0;0;1.5
0.204384;5;0;0;0;4.5
0.204384;5;0;0;0;3
0.204384;5;0;-40;0;1.5
0.204384;5;0;-40;0;4.5
0.204384;5;0;-40;0;3
0.204384;5;0;-20;0;1.5
0.204384;5;0;-20;0;4.5
0.204384;5;0;-20;0;3
0.204384;15;0;20;0;1.5
0.204384;15;0;20;0;4.5
0.204384;15;0;20;0;3
0.204384;15;0;0;0;1.5
0.204384;15;0;0;0;4.5
0.204384;15;0;0;0;3
0.204384;15;0;-40;0;1.5
0.204384;15;0;-40;0;4.5
0.204384;15;0;-40;0;3
0.204384;15;0;-20;0;1.5
0.204384;15;0;-20;0;4.5
0.204384;15;0;-20;0;3
0.204384;20;0;20;0;1.5
0.204384;20;0;20;0;4.5
0.204384;20;0;20;0;3
0.204384;20;0;0;0;1.5
0.204384;20;0;0;0;4.5
0.204384;20;0;0;0;3
0.204384;20;0;-40;0;1.5
0.204384;20;0;-40;0;4.5
0.204384;20;0;-40;0;3
0.204384;20;0;-20;0;1.5
0.204384;20;0;-20;0;4.5
0.204384;20;0;-20;0;3
0.204384;25;0;20;0;1.5
0.204384;25;0;20;0;4.5
0.204384;25;0;20;0;3
0.204384;25;0;0;0;1.5
0.204384;25;0;0;0;4.5
0.204384;25;0;0;0;3
0.204384;25;0;-40;0;1.5
0.204384;25;0;-40;0;4.5
0.204384;25;0;-40;0;3
0.204384;25;0;-20;0;1.5
0.204384;25;0;-20;0;4.5
0.204384;25;0;-20;0;3
0.490984;10;0;20;0;1.5
0.490984;10;0;20;0;4.5
0.490984;10;0;20;0;3
0.490984;10;0;0;0;1.5
0.490984;10;0;0;0;4.5
0.490984;10;0;0;0;3
0.490984;10;0;-40;0;1.5
0.490984;10;0;-40;0;4.5
0.490984;10;0;-40;0;3
0.490984;10;0;-20;0;1.5
0.490984;10;0;-20;0;4.5
0.490984;10;0;-20;0;3
0.490984;30;0;20;0;1.5
0.490984;30;0;20;0;4.5
0.490984;30;0;20;0;3
0.490984;30;0;0;0;1.5
0.490984;30;0;0;0;4.5
0.490984;30;0;0;0;3
0.490984;30;0;-40;0;1.5
0.490984;30;0;-40;0;4.5
0.490984;30;0;-40;0;3
0.490984;30;0;-20;0;1.5
0.490984;30;0;-20;0;4.5
0.490984;30;0;-20;0;3
0.490984;5;0;20;0;1.5
0.490984;5;0;20;0;4.5
0.490984;5;0;20;0;3
0.490984;5;0;0;0;1.5
0.490984;5;0;0;0;4.5
0.490984;5;0;0;0;3
0.490984;5;0;-40;0;1.5
0.490984;5;0;-40;0;4.5
0.490984;5;0;-40;0;3
0.490984;5;0;-20;0;1.5
0.490984;5;0;-20;0;4.5
0.490984;5;0;-20;0;3
0.490984;15;0;20;0;1.5
0.490984;15;0;20;0;4.5
0.490984;15;0;20;0;3
0.490984;15;0;0;0;1.5
0.490984;15;0;0;0;4.5
0.490984;15;0;0;0;3
0.490984;15;0;-40;0;1.5
0.490984;15;0;-40;0;4.5
0.490984;15;0;-40;0;3
0.490984;15;0;-20;0;1.5
0.490984;15;0;-20;0;4.5
0.490984;15;0;-20;0;3
0.490984;20;0;20;0;1.5
0.490984;20;0;20;0;4.5
0.490984;20;0;20;0;3
0.490984;20;0;0;0;1.5
0.490984;20;0;0;0;4.5
0.490984;20;0;0;0;3
0.490984;20;0;-40;0;1.5
0.490984;20;0;-40;0;4.5
0.490984;20;0;-40;0;3
0.490984;20;0;-20;0;1.5
0.490984;20;0;-20;0;4.5
0.490984;20;0;-20;0;3
0.490984;25;0;20;0;1.5
0.490984;25;0;20;0;4.5
0.490984;25;0;20;0;3
0.490984;25;0;0;0;1.5
0.490984;25;0;0;0;4.5
0.490984;25;0;0;0;3
0.490984;25;0;-40;0;1.5
0.490984;25;0;-40;0;4.5
0.490984;25;0;-40;0;3
0.490984;25;0;-20;0;1.5
0.490984;25;0;-20;0;4.5
0.490984;25;0;-20;0;3
0.793107;10;0;20;0;1.5
0.793107;10;0;20;0;4.5
0.793107;10;0;20;0;3
0.793107;10;0;0;0;1.5
0.793107;10;0;0;0;4.5
0.793107;10;0;0;0;3
0.793107;10;0;-40;0;1.5
0.793107;10;0;-40;0;4.5
0.793107;10;0;-40;0;3
0.793107;10;0;-20;0;1.5
0.793107;10;0;-20;0;4.5
0.793107;10;0;-20;0;3
0.793107;30;0;20;0;1.5
0.793107;30;0;20;0;4.5
0.793107;30;0;20;0;3
0.793107;30;0;0;0;1.5
0.793107;30;0;0;0;4.5
0.793107;30;0;0;0;3
0.793107;30;0;-40;0;1.5
0.793107;30;0;-40;0;4.5
0.793107;30;0;-40;0;3
0.793107;30;0;-20;0;1.5
0.793107;30;0;-20;0;4.5
0.793107;30;0;-20;0;3
0.793107;5;0;20;0;1.5
0.793107;5;0;20;0;4.5
0.793107;5;0;20;0;3
0.793107;5;0;0;0;1.5
0.793107;5;0;0;0;4.5
0.793107;5;0;0;0;3
0.793107;5;0;-40;0;1.5
0.793107;5;0;-40;0;4.5
0.793107;5;0;-40;0;3
0.793107;5;0;-20;0;1.5
0.793107;5;0;-20;0;4.5
0.793107;5;0;-20;0;3
0.793107;15;0;20;0;1.5
0.793107;15;0;20;0;4.5
0.793107;15;0;20;0;3
0.793107;15;0;0;0;1.5
0.793107;15;0;0;0;4.5
0.793107;15;0;0;0;3
0.793107;15;0;-40;0;1.5
0.793107;15;0;-40;0;4.5
0.793107;15;0;-40;0;3
0.793107;15;0;-20;0;1.5
0.793107;15;0;-20;0;4.5
0.793107;15;0;-20;0;3
0.793107;20;0;20;0;1.5
0.793107;20;0;20;0;4.5
0.793107;20;0;20;0;3
0.793107;20;0;0;0;1.5
0.793107;20;0;0;0;4.5
0.793107;20;0;0;0;3
0.793107;20;0;-40;0;1.5
0.793107;20;0;-40;0;4.5
0.793107;20;0;-40;0;3
0.793107;20;0;-20;0;1.5
0.793107;20;0;-20;0;4.5
0.793107;20;0;-20;0;3
0.793107;25;0;20;0;1.5
0.793107;25;0;20;0;4.5
0.793107;25;0;20;0;3
0.793107;25;0;0;0;1.5
0.793107;25;0;0;0;4.5
0.793107;25;0;0;0;3
0.793107;25;0;-40;0;1.5
0.793107;25;0;-40;0;4.5
0.793107;25;0;-40;0;3
0.793107;25;0;-20;0;1.5
0.793107;25;0;-20;0;4.5
0.793107;25;0;-20;0;3
1.19908;10;0;20;0;1.5
1.19908;10;0;20;0;4.5
1.19908;10;0;20;0;3
1.19908;10;0;0;0;1.5
1.19908;10;0;0;0;4.5
1.19908;10;0;0;0;3
1.19908;10;0;-40;0;1.5
1.19908;10;0;-40;0;4.5
1.19908;10;0;-40;0;3
1.19908;10;0;-20;0;1.5
1.19908;10;0;-20;0;4.5
1.19908;10;0;-20;0;3
1.19908;30;0;20;0;1.5
1.19908;30;0;20;0;4.5
1.19908;30;0;20;0;3
1.19908;30;0;0;0;1.5
1.19908;30;0;0;0;4.5
1.19908;30;0;0;0;3
1.19908;30;0;-40;0;1.5
1.19908;30;0;-40;0;4.5
1.19908;30;0;-40;0;3
1.19908;30;0;-20;0;1.5
1.19908;30;0;-20;0;4.5
1.19908;30;0;-20;0;3
1.19908;5;0;20;0;1.5
1.19908;5;0;20;0;4.5
1.19908;5;0;20;0;3
1.19908;5;0;0;0;1.5
1.19908;5;0;0;0;4.5
1.19908;5;0;0;0;3
1.19908;5;0;-40;0;1.5
1.19908;5;0;-40;0;4.5
1.19908;5;0;-40;0;3
1.19908;5;0;-20;0;1.5
1.19908;5;0;-20;0;4.5
1.19908;5;0;-20;0;3
1.19908;15;0;20;0;1.5
1.19908;15;0;20;0;4.5
1.19908;15;0;20;0;3
1.19908;15;0;0;0;1.5
1.19908;15;0;0;0;4.5
1.19908;15;0;0;0;3
1.19908;15;0;-40;0;1.5
1.19908;15;0;-40;0;4.5
1.19908;15;0;-40;0;3
1.19908;15;0;-20;0;1.5
1.19908;15;0;-20;0;4.5
1.19908;15;0;-20;0;3
1.19908;20;0;20;0;1.5
1.19908;20;0;20;0;4.5
1.19908;20;0;20;0;3
1.19908;20;0;0;0;1.5
1.19908;20;0;0;0;4.5
1.19908;20;0;0;0;3
1.19908;20;0;-40;0;1.5
1.19908;20;0;-40;0;4.5
1.19908;20;0;-40;0;3
1.19908;20;0;-20;0;1.5
1.19908;20;0;-20;0;4.5
1.19908;20;0;-20;0;3
1.19908;25;0;20;0;1.5
1.19908;25;0;20;0;4.5
1.19908;25;0;20;0;3
1.19908;25;0;0;0;1.5
1.19908;25;0;0;0;4.5
1.19908;25;0;0;0;3
1.19908;25;0;-40;0;1.5
1.19908;25;0;-40;0;4.5
1.19908;25;0;-40;0;3
1.19908;25;0;-20;0;1.5
1.19908;25;0;-20;0;4.5
1.19908;25;0;-20;0;3
1.19908;10;0;20;0;1.5
1.19908;10;0;20;0;4.5
1.19908;10;0;20;0;3
1.19908;10;0;0;0;1.5
1.19908;10;0;0;0;4.5
1.19908;10;0;0;0;3
1.19908;10;0;-40;0;1.5
1.19908;10;0;-40;0;4.5
1.19908;10;0;-40;0;3
1.19908;10;0;-20;0;1.5
1.19908;10;0;-20;0;4.5
1.19908;10;0;-20;0;3
1.19908;30;0;20;0;1.5
1.19908;30;0;20;0;4.5
1.19908;30;0;20;0;3
1.19908;30;0;0;0;1.5
1.19908;30;0;0;0;4.5
1.19908;30;0;0;0;3
1.19908;30;0;-40;0;1.5
1.19908;30;0;-40;0;4.5
1.19908;30;0;-40;0;3
1.19908;30;0;-20;0;1.5
1.19908;30;0;-20;0;4.5
1.19908;30;0;-20;0;3
1.19908;5;0;20;0;1.5
1.19908;5;0;20;0;4.5
1.19908;5;0;20;0;3
1.19908;5;0;0;0;1.5
1.19908;5;0;0;0;4.5
1.19908;5;0;0;0;3
1.19908;5;0;-40;0;1.5
1.19908;5;0;-40;0;4.5
1.19908;5;0;-40;0;3
1.19908;5;0;-20;0;1.5
1.19908;5;0;-20;0;4.5
1.19908;5;0;-20;0;3
1.19908;15;0;20;0;1.5
1.19908;15;0;20;0;4.5
1.19908;15;0;20;0;3
1.19908;15;0;0;0;1.5
1.19908;15;0;0;0;4.5
1.19908;15;0;0;0;3
1.19908;15;0;-40;0;1.5
1.19908;15;0;-40;0;4.5
1.19908;15;0;-40;0;3
1.19908;15;0;-20;0;1.5
1.19908;15;0;-20;0;4.5
1.19908;15;0;-20;0;3
1.19908;20;0;20;0;1.5
1.19908;20;0;20;0;4.5
1.19908;20;0;20;0;3
1.19908;20;0;0;0;1.5
1.19908;20;0;0;0;4.5
1.19908;20;0;0;0;3
1.19908;20;0;-40;0;1.5
1.19908;20;0;-40;0;4.5
1.19908;20;0;-40;0;3
1.19908;20;0;-20;0;1.5
1.19908;20;0;-20;0;4.5
1.19908;20;0;-20;0;3
1.19908;25;0;20;0;1.5
1.19908;25;0;20;0;4.5
1.19908;25;0;20;0;3
1.19908;25;0;0;0;1.5
1.19908;25;0;0;0;4.5
1.19908;25;0;0;0;3
1.19908;25;0;-40;0;1.5
1.19908;25;0;-40;0;4.5
1.19908;25;0;-40;0;3
1.19908;25;0;-20;0;1.5
1.19908;25;0;-20;0;4.5
1.19908;25;0;-20;0;3
